,SNo,ObservationDate,Province_State,Country_Region,Last Update,Confirmed,Deaths,Recovered,State,Latitude,Longitude,City
455,691,2020-02-03,MA,US,2020-02-01T19:43:03,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
456,761,2020-02-04,MA,US,2020-02-01T19:43:03,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
457,831,2020-02-05,MA,US,2020-02-01T19:43:03,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
458,902,2020-02-06,MA,US,2020-02-01T19:43:03,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
459,974,2020-02-07,MA,US,2020-02-01T19:43:03,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
460,1046,2020-02-08,MA,US,2020-02-01T19:43:03,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
461,1118,2020-02-09,MA,US,2020-02-01T19:43:03,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
462,1190,2020-02-10,MA,US,2020-02-01T19:43:03,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
463,1262,2020-02-11,MA,US,2020-02-01T19:43:03,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
464,1335,2020-02-12,MA,US,2020-02-01T19:43:03,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
465,1409,2020-02-13,MA,US,2020-02-01T19:43:03,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
466,1484,2020-02-14,MA,US,2020-02-01T19:43:03,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
467,1559,2020-02-15,MA,US,2020-02-01T19:43:03,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
468,1634,2020-02-16,MA,US,2020-02-01T19:43:03,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
469,1709,2020-02-17,MA,US,2020-02-01T19:43:03,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
470,1784,2020-02-18,MA,US,2020-02-01T19:43:03,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
471,1860,2020-02-19,MA,US,2020-02-01T19:43:03,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
472,1936,2020-02-20,MA,US,2020-02-01T19:43:03,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
473,2018,2020-02-21,MA,US,2020-02-01T19:43:03,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
474,2102,2020-02-22,MA,US,2020-02-01T19:43:03,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
475,2186,2020-02-23,MA,US,2020-02-01T19:43:03,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
476,2274,2020-02-24,MA,US,2020-02-01T19:43:03,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
477,2368,2020-02-25,MA,US,2020-02-01T19:43:03,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
478,2469,2020-02-26,MA,US,2020-02-01T19:43:03,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
479,2575,2020-02-27,MA,US,2020-02-01T19:43:03,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
480,2689,2020-02-28,MA,US,2020-02-28T21:13:12,1.0,0.0,1.0,MA,42.062939799999995,-71.718067,Massachusetts
481,2806,2020-02-29,MA,US,2020-02-28T21:13:12,1.0,0.0,1.0,MA,42.062939799999995,-71.718067,Massachusetts
482,2931,2020-03-01,MA,US,2020-02-28T21:13:12,1.0,0.0,1.0,MA,42.062939799999995,-71.718067,Massachusetts
483,3066,2020-03-02,MA,US,2020-02-28T21:13:12,1.0,0.0,1.0,MA,42.062939799999995,-71.718067,Massachusetts
484,3214,2020-03-03,MA,US,2020-03-03T14:33:03,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
485,3216,2020-03-03,MA,US,2020-02-28T21:13:12,1.0,0.0,1.0,MA,42.062939799999995,-71.718067,Massachusetts
486,3377,2020-03-04,MA,US,2020-03-03T14:33:03,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
487,3379,2020-03-04,MA,US,2020-02-28T21:13:12,1.0,0.0,1.0,MA,42.062939799999995,-71.718067,Massachusetts
488,3545,2020-03-05,MA,US,2020-03-03T14:33:03,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
489,3547,2020-03-05,MA,US,2020-02-28T21:13:12,1.0,0.0,1.0,MA,42.062939799999995,-71.718067,Massachusetts
490,3684,2020-03-06,MA,US,2020-03-06T18:33:03,3.0,0.0,1.0,MA,42.062939799999995,-71.718067,Massachusetts
491,3692,2020-03-06,MA,US,2020-03-06T18:33:03,2.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
492,3746,2020-03-06,MA,US,2020-03-06T01:29:39,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
493,3748,2020-03-06,MA,US,2020-03-06T02:33:03,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
494,3898,2020-03-07,MA,US,2020-03-06T18:33:03,3.0,0.0,1.0,MA,42.062939799999995,-71.718067,Massachusetts
495,3904,2020-03-07,MA,US,2020-03-06T18:33:03,2.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
496,3969,2020-03-07,MA,US,2020-03-07T03:53:03,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
497,3971,2020-03-07,MA,US,2020-03-07T03:53:03,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
498,4563,2020-03-10,MA,US,2020-03-10T22:13:11,92.0,0.0,1.0,MA,42.062939799999995,-71.718067,Massachusetts
499,4771,2020-03-11,MA,US,2020-03-11T22:53:03,95.0,0.0,1.0,MA,42.062939799999995,-71.718067,Massachusetts
500,4986,2020-03-12,MA,US,2020-03-12T21:39:09,108.0,0.0,1.0,MA,42.062939799999995,-71.718067,Massachusetts
501,5346,2020-03-13,MA,US,2020-03-11T20:00:00,123.0,0.0,1.0,MA,42.062939799999995,-71.718067,Massachusetts
502,5437,2020-03-14,MA,US,2020-03-14T22:13:19,138.0,0.0,1.0,MA,42.062939799999995,-71.718067,Massachusetts
503,5687,2020-03-15,MA,US,2020-03-14T22:13:19,164.0,0.0,1.0,MA,42.062939799999995,-71.718067,Massachusetts
504,5940,2020-03-16,MA,US,2020-03-16T21:53:03,197.0,0.0,1.0,MA,42.062939799999995,-71.718067,Massachusetts
505,6217,2020-03-17,MA,US,2020-03-17T22:53:02,218.0,0.0,1.0,MA,42.062939799999995,-71.718067,Massachusetts
506,6500,2020-03-18,MA,US,2020-03-18T14:13:56,218.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
507,6775,2020-03-19,MA,US,2020-03-19T21:13:35,328.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
508,7066,2020-03-20,MA,US,2020-03-20T23:43:03,413.0,1.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
509,833,2020-02-05,WI,US,2020-02-05T21:53:02,1.0,0.0,0.0,WI,44.7862968,-89.82670490000001,Wisconsin
510,904,2020-02-06,WI,US,2020-02-05T21:53:02,1.0,0.0,0.0,WI,44.7862968,-89.82670490000001,Wisconsin
511,976,2020-02-07,WI,US,2020-02-05T21:53:02,1.0,0.0,0.0,WI,44.7862968,-89.82670490000001,Wisconsin
512,1048,2020-02-08,WI,US,2020-02-05T21:53:02,1.0,0.0,0.0,WI,44.7862968,-89.82670490000001,Wisconsin
513,1120,2020-02-09,WI,US,2020-02-05T21:53:02,1.0,0.0,0.0,WI,44.7862968,-89.82670490000001,Wisconsin
514,1192,2020-02-10,WI,US,2020-02-05T21:53:02,1.0,0.0,0.0,WI,44.7862968,-89.82670490000001,Wisconsin
515,1264,2020-02-11,WI,US,2020-02-05T21:53:02,1.0,0.0,0.0,WI,44.7862968,-89.82670490000001,Wisconsin
516,1337,2020-02-12,WI,US,2020-02-05T21:53:02,1.0,0.0,0.0,WI,44.7862968,-89.82670490000001,Wisconsin
517,1411,2020-02-13,WI,US,2020-02-05T21:53:02,1.0,0.0,0.0,WI,44.7862968,-89.82670490000001,Wisconsin
518,1486,2020-02-14,WI,US,2020-02-05T21:53:02,1.0,0.0,0.0,WI,44.7862968,-89.82670490000001,Wisconsin
519,1561,2020-02-15,WI,US,2020-02-05T21:53:02,1.0,0.0,0.0,WI,44.7862968,-89.82670490000001,Wisconsin
520,1636,2020-02-16,WI,US,2020-02-05T21:53:02,1.0,0.0,0.0,WI,44.7862968,-89.82670490000001,Wisconsin
521,1711,2020-02-17,WI,US,2020-02-05T21:53:02,1.0,0.0,0.0,WI,44.7862968,-89.82670490000001,Wisconsin
522,1786,2020-02-18,WI,US,2020-02-05T21:53:02,1.0,0.0,0.0,WI,44.7862968,-89.82670490000001,Wisconsin
523,1862,2020-02-19,WI,US,2020-02-05T21:53:02,1.0,0.0,0.0,WI,44.7862968,-89.82670490000001,Wisconsin
524,1938,2020-02-20,WI,US,2020-02-05T21:53:02,1.0,0.0,0.0,WI,44.7862968,-89.82670490000001,Wisconsin
525,2021,2020-02-21,WI,US,2020-02-05T21:53:02,1.0,0.0,0.0,WI,44.7862968,-89.82670490000001,Wisconsin
526,2105,2020-02-22,WI,US,2020-02-05T21:53:02,1.0,0.0,0.0,WI,44.7862968,-89.82670490000001,Wisconsin
527,2189,2020-02-23,WI,US,2020-02-05T21:53:02,1.0,0.0,0.0,WI,44.7862968,-89.82670490000001,Wisconsin
528,2277,2020-02-24,WI,US,2020-02-05T21:53:02,1.0,0.0,0.0,WI,44.7862968,-89.82670490000001,Wisconsin
529,2371,2020-02-25,WI,US,2020-02-05T21:53:02,1.0,0.0,0.0,WI,44.7862968,-89.82670490000001,Wisconsin
530,2472,2020-02-26,WI,US,2020-02-05T21:53:02,1.0,0.0,0.0,WI,44.7862968,-89.82670490000001,Wisconsin
531,2578,2020-02-27,WI,US,2020-02-05T21:53:02,1.0,0.0,0.0,WI,44.7862968,-89.82670490000001,Wisconsin
532,2692,2020-02-28,WI,US,2020-02-05T21:53:02,1.0,0.0,0.0,WI,44.7862968,-89.82670490000001,Wisconsin
533,2809,2020-02-29,WI,US,2020-02-05T21:53:02,1.0,0.0,0.0,WI,44.7862968,-89.82670490000001,Wisconsin
534,2934,2020-03-01,WI,US,2020-02-05T21:53:02,1.0,0.0,0.0,WI,44.7862968,-89.82670490000001,Wisconsin
535,3071,2020-03-02,WI,US,2020-02-05T21:53:02,1.0,0.0,0.0,WI,44.7862968,-89.82670490000001,Wisconsin
536,3219,2020-03-03,WI,US,2020-03-03T15:53:03,1.0,0.0,1.0,WI,44.7862968,-89.82670490000001,Wisconsin
537,3382,2020-03-04,WI,US,2020-03-03T15:53:03,1.0,0.0,1.0,WI,44.7862968,-89.82670490000001,Wisconsin
538,3553,2020-03-05,WI,US,2020-03-03T15:53:03,1.0,0.0,1.0,WI,44.7862968,-89.82670490000001,Wisconsin
539,3744,2020-03-06,WI,US,2020-03-03T15:53:03,1.0,0.0,1.0,WI,44.7862968,-89.82670490000001,Wisconsin
540,3967,2020-03-07,WI,US,2020-03-03T15:53:03,1.0,0.0,1.0,WI,44.7862968,-89.82670490000001,Wisconsin
541,4668,2020-03-10,WI,US,2020-03-10T17:13:25,3.0,0.0,1.0,WI,44.7862968,-89.82670490000001,Wisconsin
542,4865,2020-03-11,WI,US,2020-03-11T22:53:03,6.0,0.0,1.0,WI,44.7862968,-89.82670490000001,Wisconsin
543,5077,2020-03-12,WI,US,2020-03-12T21:39:10,8.0,0.0,1.0,WI,44.7862968,-89.82670490000001,Wisconsin
544,5374,2020-03-13,WI,US,2020-03-11T20:00:00,19.0,0.0,1.0,WI,44.7862968,-89.82670490000001,Wisconsin
545,5500,2020-03-14,WI,US,2020-03-14T22:33:03,27.0,0.0,1.0,WI,44.7862968,-89.82670490000001,Wisconsin
546,5757,2020-03-15,WI,US,2020-03-15T18:20:19,32.0,0.0,1.0,WI,44.7862968,-89.82670490000001,Wisconsin
547,6009,2020-03-16,WI,US,2020-03-16T20:13:20,47.0,0.0,1.0,WI,44.7862968,-89.82670490000001,Wisconsin
548,6265,2020-03-17,WI,US,2020-03-17T20:13:22,72.0,0.0,1.0,WI,44.7862968,-89.82670490000001,Wisconsin
549,6541,2020-03-18,WI,US,2020-03-18T19:14:34,92.0,0.0,0.0,WI,44.7862968,-89.82670490000001,Wisconsin
550,6807,2020-03-19,WI,US,2020-03-19T23:43:04,159.0,0.0,0.0,WI,44.7862968,-89.82670490000001,Wisconsin
551,7097,2020-03-20,WI,US,2020-03-20T21:13:29,207.0,3.0,0.0,WI,44.7862968,-89.82670490000001,Wisconsin
552,1413,2020-02-13,TX,US,2020-02-13T18:53:02,1.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
553,1488,2020-02-14,TX,US,2020-02-13T18:53:02,1.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
554,1563,2020-02-15,TX,US,2020-02-13T18:53:02,1.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
555,1638,2020-02-16,TX,US,2020-02-13T18:53:02,1.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
556,1713,2020-02-17,TX,US,2020-02-13T18:53:02,1.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
557,1788,2020-02-18,TX,US,2020-02-13T18:53:02,1.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
558,1864,2020-02-19,TX,US,2020-02-13T18:53:02,1.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
559,1940,2020-02-20,TX,US,2020-02-13T18:53:02,1.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
560,2003,2020-02-21,TX,US,2020-02-21T23:23:06,2.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
561,2024,2020-02-21,TX,US,2020-02-13T18:53:02,1.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
562,2087,2020-02-22,TX,US,2020-02-22T17:13:24,2.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
563,2108,2020-02-22,TX,US,2020-02-13T18:53:02,1.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
564,2171,2020-02-23,TX,US,2020-02-22T17:13:24,2.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
565,2192,2020-02-23,TX,US,2020-02-13T18:53:02,1.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
566,2280,2020-02-24,TX,US,2020-02-13T18:53:02,1.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
567,2283,2020-02-24,TX,US,2020-02-24T23:33:02,0.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
568,2374,2020-02-25,TX,US,2020-02-13T18:53:02,1.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
569,2377,2020-02-25,TX,US,2020-02-24T23:33:02,0.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
570,2475,2020-02-26,TX,US,2020-02-13T18:53:02,1.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
571,2478,2020-02-26,TX,US,2020-02-24T23:33:02,0.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
572,2580,2020-02-27,TX,US,2020-02-13T18:53:02,1.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
573,2583,2020-02-27,TX,US,2020-02-24T23:33:02,0.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
574,2694,2020-02-28,TX,US,2020-02-13T18:53:02,1.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
575,2697,2020-02-28,TX,US,2020-02-24T23:33:02,0.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
576,2812,2020-02-29,TX,US,2020-02-13T18:53:02,1.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
577,2816,2020-02-29,TX,US,2020-02-24T23:33:02,0.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
578,2938,2020-03-01,TX,US,2020-02-13T18:53:02,1.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
579,2941,2020-03-01,TX,US,2020-02-24T23:33:02,0.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
580,3075,2020-03-02,TX,US,2020-02-13T18:53:02,1.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
581,3082,2020-03-02,TX,US,2020-02-24T23:33:02,0.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
582,3224,2020-03-03,TX,US,2020-02-13T18:53:02,1.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
583,3233,2020-03-03,TX,US,2020-02-24T23:33:02,0.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
584,3385,2020-03-04,TX,US,2020-02-13T18:53:02,1.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
585,3393,2020-03-04,TX,US,2020-02-24T23:33:02,0.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
586,3511,2020-03-05,TX,US,2020-03-05T21:53:02,2.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
587,3550,2020-03-05,TX,US,2020-03-05T01:16:59,1.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
588,3556,2020-03-05,TX,US,2020-02-13T18:53:02,1.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
589,3566,2020-03-05,TX,US,2020-02-24T23:33:02,0.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
590,3680,2020-03-06,TX,US,2020-03-06T15:43:02,3.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
591,3741,2020-03-06,TX,US,2020-03-05T01:16:59,1.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
592,3750,2020-03-06,TX,US,2020-02-13T18:53:02,1.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
593,3765,2020-03-06,TX,US,2020-02-24T23:33:02,0.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
594,3873,2020-03-07,TX,US,2020-03-07T05:13:03,5.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
595,3891,2020-03-07,TX,US,2020-03-07T02:03:30,3.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
596,3973,2020-03-07,TX,US,2020-02-13T18:53:02,1.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
597,3989,2020-03-07,TX,US,2020-02-24T23:33:02,0.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
598,3990,2020-03-07,TX,US,2020-03-07T19:53:02,0.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
599,4614,2020-03-10,TX,US,2020-03-10T04:13:13,13.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
600,4811,2020-03-11,TX,US,2020-03-11T22:53:03,21.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
601,5024,2020-03-12,TX,US,2020-03-12T23:44:33,27.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
602,5368,2020-03-13,TX,US,2020-03-11T20:00:00,43.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
603,5472,2020-03-14,TX,US,2020-03-14T22:33:03,57.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
604,5720,2020-03-15,TX,US,2020-03-15T18:20:19,72.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
605,5978,2020-03-16,TX,US,2020-03-16T23:53:03,85.0,0.0,0.0,TX,31.1693363,-100.0768425,Texas
606,6248,2020-03-17,TX,US,2020-03-17T20:13:22,110.0,1.0,0.0,TX,31.1693363,-100.0768425,Texas
607,6510,2020-03-18,TX,US,2020-03-18T19:53:03,173.0,3.0,0.0,TX,31.1693363,-100.0768425,Texas
608,6788,2020-03-19,TX,US,2020-03-19T21:13:35,260.0,5.0,0.0,TX,31.1693363,-100.0768425,Texas
609,7068,2020-03-20,TX,US,2020-03-20T23:43:03,394.0,5.0,0.0,TX,31.1693363,-100.0768425,Texas
610,1986,2020-02-21,NE,US,2020-02-21T23:23:06,11.0,0.0,0.0,NE,41.5008195,-99.680902,Nebraska
611,2071,2020-02-22,NE,US,2020-02-22T23:03:09,11.0,0.0,0.0,NE,41.5008195,-99.680902,Nebraska
612,2155,2020-02-23,NE,US,2020-02-22T23:03:09,11.0,0.0,0.0,NE,41.5008195,-99.680902,Nebraska
613,2284,2020-02-24,NE,US,2020-02-24T23:33:02,0.0,0.0,0.0,NE,41.5008195,-99.680902,Nebraska
614,2378,2020-02-25,NE,US,2020-02-24T23:33:02,0.0,0.0,0.0,NE,41.5008195,-99.680902,Nebraska
615,2479,2020-02-26,NE,US,2020-02-24T23:33:02,0.0,0.0,0.0,NE,41.5008195,-99.680902,Nebraska
616,2584,2020-02-27,NE,US,2020-02-24T23:33:02,0.0,0.0,0.0,NE,41.5008195,-99.680902,Nebraska
617,2698,2020-02-28,NE,US,2020-02-24T23:33:02,0.0,0.0,0.0,NE,41.5008195,-99.680902,Nebraska
618,2817,2020-02-29,NE,US,2020-02-24T23:33:02,0.0,0.0,0.0,NE,41.5008195,-99.680902,Nebraska
619,2942,2020-03-01,NE,US,2020-02-24T23:33:02,0.0,0.0,0.0,NE,41.5008195,-99.680902,Nebraska
620,3083,2020-03-02,NE,US,2020-02-24T23:33:02,0.0,0.0,0.0,NE,41.5008195,-99.680902,Nebraska
621,3234,2020-03-03,NE,US,2020-02-24T23:33:02,0.0,0.0,0.0,NE,41.5008195,-99.680902,Nebraska
622,3394,2020-03-04,NE,US,2020-02-24T23:33:02,0.0,0.0,0.0,NE,41.5008195,-99.680902,Nebraska
623,3567,2020-03-05,NE,US,2020-02-24T23:33:02,0.0,0.0,0.0,NE,41.5008195,-99.680902,Nebraska
624,3738,2020-03-06,NE,US,2020-03-06T23:33:02,1.0,0.0,0.0,NE,41.5008195,-99.680902,Nebraska
625,3766,2020-03-06,NE,US,2020-02-24T23:33:02,0.0,0.0,0.0,NE,41.5008195,-99.680902,Nebraska
626,3956,2020-03-07,NE,US,2020-03-06T23:33:02,1.0,0.0,0.0,NE,41.5008195,-99.680902,Nebraska
627,3991,2020-03-07,NE,US,2020-02-24T23:33:02,0.0,0.0,0.0,NE,41.5008195,-99.680902,Nebraska
628,4665,2020-03-10,NE,US,2020-03-10T03:13:17,3.0,0.0,0.0,NE,41.5008195,-99.680902,Nebraska
629,4872,2020-03-11,NE,US,2020-03-11T23:13:07,5.0,0.0,0.0,NE,41.5008195,-99.680902,Nebraska
630,5068,2020-03-12,NE,US,2020-03-12T01:53:03,10.0,0.0,0.0,NE,41.5008195,-99.680902,Nebraska
631,5352,2020-03-13,NE,US,2020-03-11T20:00:00,13.0,0.0,0.0,NE,41.5008195,-99.680902,Nebraska
632,5531,2020-03-14,NE,US,2020-03-14T16:53:03,14.0,0.0,0.0,NE,41.5008195,-99.680902,Nebraska
633,5779,2020-03-15,NE,US,2020-03-15T18:20:19,17.0,0.0,0.0,NE,41.5008195,-99.680902,Nebraska
634,6048,2020-03-16,NE,US,2020-03-16T17:13:23,18.0,0.0,0.0,NE,41.5008195,-99.680902,Nebraska
635,6331,2020-03-17,NE,US,2020-03-17T17:53:03,21.0,0.0,0.0,NE,41.5008195,-99.680902,Nebraska
636,6606,2020-03-18,NE,US,2020-03-18T13:53:03,24.0,0.0,0.0,NE,41.5008195,-99.680902,Nebraska
637,6896,2020-03-19,NE,US,2020-03-19T02:33:09,29.0,0.0,0.0,NE,41.5008195,-99.680902,Nebraska
638,7189,2020-03-20,NE,US,2020-03-20T21:43:03,37.0,0.0,0.0,NE,41.5008195,-99.680902,Nebraska
639,2811,2020-02-29,OR,US,2020-02-29T02:23:11,1.0,0.0,0.0,OR,44.1419049,-120.5380993,Oregon
640,2936,2020-03-01,OR,US,2020-02-29T02:23:11,1.0,0.0,0.0,OR,44.1419049,-120.5380993,Oregon
641,3037,2020-03-02,OR,US,2020-03-02T03:33:08,2.0,0.0,0.0,OR,44.1419049,-120.5380993,Oregon
642,3080,2020-03-02,OR,US,2020-03-02T20:23:16,1.0,0.0,0.0,OR,44.1419049,-120.5380993,Oregon
643,3189,2020-03-03,OR,US,2020-03-03T03:03:02,2.0,0.0,0.0,OR,44.1419049,-120.5380993,Oregon
644,3228,2020-03-03,OR,US,2020-03-02T20:23:16,1.0,0.0,0.0,OR,44.1419049,-120.5380993,Oregon
645,3348,2020-03-04,OR,US,2020-03-03T03:03:02,2.0,0.0,0.0,OR,44.1419049,-120.5380993,Oregon
646,3389,2020-03-04,OR,US,2020-03-02T20:23:16,1.0,0.0,0.0,OR,44.1419049,-120.5380993,Oregon
647,3519,2020-03-05,OR,US,2020-03-03T03:03:02,2.0,0.0,0.0,OR,44.1419049,-120.5380993,Oregon
648,3561,2020-03-05,OR,US,2020-03-02T20:23:16,1.0,0.0,0.0,OR,44.1419049,-120.5380993,Oregon
649,3705,2020-03-06,OR,US,2020-03-03T03:03:02,2.0,0.0,0.0,OR,44.1419049,-120.5380993,Oregon
650,3755,2020-03-06,OR,US,2020-03-02T20:23:16,1.0,0.0,0.0,OR,44.1419049,-120.5380993,Oregon
651,3899,2020-03-07,OR,US,2020-03-07T20:13:14,3.0,0.0,0.0,OR,44.1419049,-120.5380993,Oregon
652,3962,2020-03-07,OR,US,2020-03-07T20:03:06,1.0,0.0,0.0,OR,44.1419049,-120.5380993,Oregon
653,3965,2020-03-07,OR,US,2020-03-07T20:13:14,1.0,0.0,0.0,OR,44.1419049,-120.5380993,Oregon
654,3979,2020-03-07,OR,US,2020-03-02T20:23:16,1.0,0.0,0.0,OR,44.1419049,-120.5380993,Oregon
655,4611,2020-03-10,OR,US,2020-03-10T19:53:13,15.0,0.0,0.0,OR,44.1419049,-120.5380993,Oregon
656,4819,2020-03-11,OR,US,2020-03-11T22:53:03,19.0,0.0,0.0,OR,44.1419049,-120.5380993,Oregon
657,5027,2020-03-12,OR,US,2020-03-12T23:44:33,24.0,0.0,0.0,OR,44.1419049,-120.5380993,Oregon
658,5362,2020-03-13,OR,US,2020-03-11T20:00:00,30.0,0.0,0.0,OR,44.1419049,-120.5380993,Oregon
659,5492,2020-03-14,OR,US,2020-03-14T16:33:03,32.0,0.0,0.0,OR,44.1419049,-120.5380993,Oregon
660,5744,2020-03-15,OR,US,2020-03-15T18:20:19,36.0,1.0,0.0,OR,44.1419049,-120.5380993,Oregon
661,6013,2020-03-16,OR,US,2020-03-16T02:33:09,39.0,1.0,0.0,OR,44.1419049,-120.5380993,Oregon
662,6272,2020-03-17,OR,US,2020-03-17T23:13:10,66.0,1.0,0.0,OR,44.1419049,-120.5380993,Oregon
663,6562,2020-03-18,OR,US,2020-03-18T13:53:03,68.0,2.0,0.0,OR,44.1419049,-120.5380993,Oregon
664,6840,2020-03-19,OR,US,2020-03-19T21:43:03,88.0,3.0,0.0,OR,44.1419049,-120.5380993,Oregon
665,7132,2020-03-20,OR,US,2020-03-20T21:43:03,114.0,3.0,0.0,OR,44.1419049,-120.5380993,Oregon
666,2937,2020-03-01,RI,US,2020-03-01T15:33:03,1.0,0.0,0.0,RI,41.5827282,-71.5064508,Rhode Island
667,3038,2020-03-02,RI,US,2020-03-02T03:43:02,2.0,0.0,0.0,RI,41.5827282,-71.5064508,Rhode Island
668,3184,2020-03-03,RI,US,2020-03-02T03:43:02,2.0,0.0,0.0,RI,41.5827282,-71.5064508,Rhode Island
669,3343,2020-03-04,RI,US,2020-03-02T03:43:02,2.0,0.0,0.0,RI,41.5827282,-71.5064508,Rhode Island
670,3514,2020-03-05,RI,US,2020-03-02T03:43:02,2.0,0.0,0.0,RI,41.5827282,-71.5064508,Rhode Island
